site,FGF_r1.30s,FGF_r2.30s,FGF_r3.30s,FGF_r1.2m,FGF_r2.2m,FGF_r3.2m,FGF_r1.5m,FGF_r2.5m,FGF_r3.5m,FGF_r1.30m,FGF_r2.30m,FGF_r3.30m,MAPK1_motif,MTOR_motif,y.MAPK1,y.MTOR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
RPTOR;859;,0.42101432578694004,0.40572538307150796,0.43053190501419497,0.424849946930226,0.446424752215684,0.43139862058955797,0.458113726229285,0.446546253971396,0.42592491704501,0.479183466543488,0.463554147623215,0.481314165084745,0.37762237762237805,0.476923076923077,0,0,3,0,4,0,3,1,1,0,4,3,0,2,1,0,4,3,3,1,4,3,4,2,1,2,3,4,2,2,3,1,1,2,0,2,0,4,0,3,1,3,0,1,3,2,0,3,1,0,0,4
RPTOR;863;,0.422613061449764,0.40552778404645895,0.433529962179562,0.420830662036096,0.45176870415219,0.434527322713909,0.454258481852377,0.451906749362636,0.428228536760095,0.514394902332412,0.47123040641330294,0.491966920599409,0.797202797202797,0.7,0,0,3,2,0,3,1,2,0,4,1,4,2,4,0,2,1,0,0,4,1,0,0,3,1,3,0,2,1,0,4,2,4,0,4,2,1,2,1,3,1,1,4,2,1,0,0,0,2,0,4,3
PHLDB1;1228;,0.5074001315904639,0.49088130879930497,0.5128381715140329,0.467365702211345,0.46885892839511106,0.556241569688825,0.508204095042812,0.528164768751188,0.468985820926821,0.533844175494014,0.571681680955635,0.563017235147519,0.566433566433566,0.492307692307692,0,0,1,1,4,1,2,3,2,1,1,1,2,4,0,3,1,0,3,3,4,0,1,0,2,1,1,4,0,1,4,2,3,0,4,4,1,0,1,0,4,2,1,3,3,1,4,2,1,3,1,2
FAS;208;,0.405948968772799,0.419990626875913,0.44121326801644706,0.47319439609968295,0.43508940382010797,0.53534559398148,0.480878794489285,0.49941262344306,0.45129790756247795,0.49170362735797396,0.50997906866398,0.44606831422555393,0.48251748251748294,0.6,0,0,4,1,0,0,4,3,4,4,0,3,0,3,4,2,2,4,0,2,4,0,3,3,3,1,0,4,2,4,2,3,4,0,4,1,4,1,3,4,4,2,2,2,2,2,2,0,1,4,0,4
WIZ;1050;,0.39639408933621706,0.41215067245618203,0.3808831789084461,0.43892885236111895,0.454884559373011,0.397736981339373,0.41080843914081394,0.425965157538113,0.448253998787072,0.456998941437761,0.418332417733508,0.476080120121377,0.7622377622377621,0.738461538461538,0,0,1,1,4,1,1,0,0,3,4,2,2,2,4,3,1,1,4,2,2,1,2,4,4,0,1,1,2,3,0,2,4,1,0,3,1,4,4,0,2,3,1,4,4,1,3,3,1,2,2,3
ZC3HC1;353;,0.426289785890995,0.40762774551644304,0.43241807765058293,0.447168175950808,0.48752192445853704,0.44283045090937706,0.523532707471235,0.5266442428555229,0.5252166981306311,0.540400699861472,0.54592575375006,0.519029722968798,0.6993006993006989,0.6692307692307691,1,0,0,1,2,1,2,3,0,2,0,4,0,1,1,1,0,2,0,1,2,0,1,1,3,1,0,0,2,0,0,1,3,3,2,1,4,4,2,4,2,4,2,0,0,3,1,0,0,2,4,2
RHBDF1;61;,0.435070043855948,0.42846395657249503,0.450328007538627,0.49044121810061403,0.430382942426091,0.46766060415451505,0.443266705105746,0.485553104573118,0.43913831872674103,0.442101297386039,0.472221151569293,0.45539483124589103,0.629370629370629,0.638461538461539,0,0,1,3,3,2,1,0,3,1,1,3,2,1,2,3,0,2,3,4,3,1,3,0,4,1,0,2,1,2,1,4,4,3,0,4,3,4,0,2,4,4,3,1,4,2,3,4,0,3,0,3
AHNAK;211;,0.41160538644937605,0.41305002998495205,0.495351472191875,0.4422826610344289,0.4051440670815421,0.47568269229615995,0.45039956656527796,0.502284268154433,0.39768592538470904,0.475628742093406,0.506334666125911,0.45858683895065705,0.426573426573427,0.507692307692308,0,0,2,4,2,0,2,1,4,4,3,3,4,1,1,4,0,2,4,1,2,3,1,4,0,0,2,3,1,2,0,1,0,1,3,3,1,3,4,3,3,4,2,3,3,0,0,0,3,1,0,0
FKBP3;36;,0.435683483951688,0.47656555746968204,0.4542510603153329,0.481604472336161,0.46817250188846,0.44686840213756,0.46400905241334794,0.45383270618871396,0.48385528128599,0.489530171503853,0.455199322423512,0.49013589894532,0.405594405594405,0.438461538461539,0,0,2,2,3,3,2,0,3,2,3,1,4,3,2,4,3,1,4,2,4,0,2,1,1,4,0,2,1,1,0,4,1,0,2,2,3,4,0,1,2,4,0,1,1,1,0,0,3,3,3,0
ETV6;22;,0.407832172369337,0.405573863504614,0.40961924557652296,0.4323069117212371,0.422875771918067,0.41538537765568606,0.44943220490765007,0.44440806820830797,0.459666156157251,0.438134522647903,0.4354912949760061,0.45262277993843103,0.741258741258741,0.707692307692308,0,0,4,1,2,0,1,3,4,3,1,1,2,4,1,0,2,2,0,2,2,3,2,1,1,0,1,2,1,2,0,2,1,2,0,4,0,3,3,4,4,1,1,2,0,1,1,1,3,0,2,4
LSM14A;216;,0.389987949665548,0.412198491185361,0.389348823959219,0.415756789430845,0.42142796309254293,0.41069444951105605,0.409188331071738,0.41384730762247207,0.41675842653505196,0.42227464343175397,0.41728763454745704,0.42171363098846204,0.573426573426573,0.6923076923076921,0,0,3,1,1,4,1,1,4,4,3,3,0,0,2,3,2,1,1,3,4,4,3,3,3,4,3,3,1,1,2,0,0,2,2,2,2,1,2,2,1,4,4,2,1,4,4,4,3,2,4,0
EDC4;857;,0.45244725903970295,0.41572778973287605,0.468203220192561,0.42154089033903097,0.443171032232405,0.4446235175269829,0.46751992936144704,0.465629919865901,0.41298015598007,0.44365374321100803,0.47768293311372995,0.447189546941074,0.6993006993006989,0.623076923076923,0,0,4,3,2,1,2,2,0,3,1,1,1,2,4,4,1,4,3,4,3,0,4,0,1,3,1,3,4,0,1,1,4,4,1,1,3,3,3,4,2,3,2,2,4,2,3,4,0,1,2,0
SON;1973;,0.428307794257195,0.412563999904578,0.400715494055573,0.451205739475137,0.408397197683743,0.551929468034324,0.4518742880779629,0.477207684966874,0.430745643824128,0.437901704563405,0.474557336295435,0.45246205729457706,0.51048951048951,0.615384615384615,0,0,3,3,0,2,2,1,4,1,0,0,4,3,3,1,2,4,4,4,3,4,1,3,3,4,1,0,3,4,1,4,0,4,2,1,3,4,3,4,1,0,4,2,2,4,2,3,3,1,4,4
ITGB1BP1;11;,0.457997847766105,0.4391882507651211,0.431243352116699,0.44212846938524797,0.424698501650116,0.426643707800079,0.5672201844728361,0.541797516589671,0.514369392629981,0.465280792590164,0.4574531118767971,0.52220542250528,0.314685314685315,0.515384615384615,0,0,3,3,1,2,1,3,1,4,1,1,2,0,0,0,0,4,3,3,0,0,4,0,0,0,3,0,0,2,2,0,0,0,2,3,0,2,1,0,3,3,0,2,1,4,0,0,0,4,4,1
CASP8;188;,0.382916862410298,0.38663116237959705,0.403081162377524,0.42704255965024607,0.438565386387989,0.39566157504989197,0.41209230635699706,0.421816134692507,0.421328019922021,0.427538269294931,0.41936712067742205,0.426333046499262,0.48251748251748205,0.630769230769231,0,0,1,2,3,0,3,1,4,2,1,3,1,0,1,2,2,2,4,0,1,0,0,1,3,1,1,3,3,1,1,0,3,0,2,1,4,4,4,0,1,4,4,0,0,4,4,4,4,0,1,2
ZDHHC5;593;,0.4206451369394171,0.429550490960851,0.41669781177730797,0.44172950460345795,0.399425815079785,0.428404082782187,0.45292037911055394,0.45084964129597,0.39592870682247994,0.379685920920608,0.35852450704838,0.43162721114269303,0.741258741258741,0.7,0,0,2,3,0,1,0,2,3,3,3,0,2,3,0,2,1,1,3,4,2,0,4,2,0,0,4,4,1,0,0,2,0,4,4,4,4,0,1,1,1,1,0,3,0,4,2,3,1,1,2,2
ZBTB20;690;,0.37391952971312004,0.38321386182367206,0.3694573844132629,0.428429783251992,0.44457238691550105,0.40090557143432104,0.42817687740631105,0.43928644370267494,0.468543818776106,0.459511062547501,0.43233297345900995,0.451575183228563,0.58041958041958,0.630769230769231,0,0,2,3,0,1,4,4,4,3,2,2,3,2,1,0,2,3,1,3,1,0,2,1,2,3,0,1,3,4,1,1,0,3,4,2,3,4,2,2,1,2,4,3,0,2,4,1,4,0,1,4
VGLL4;273;,0.40312040316828207,0.425612927355206,0.40210598218628,0.39901491009853296,0.415246485309017,0.403347282234489,0.439357024890849,0.41394397363650703,0.47490663029659597,0.459495386883897,0.422995100776923,0.440470413060067,0.405594405594405,0.40769230769230796,0,0,1,1,0,2,4,1,1,0,1,4,0,0,3,1,4,4,4,2,4,3,0,0,2,4,2,1,4,2,4,2,2,4,0,4,2,3,4,0,0,0,0,0,3,4,2,2,0,1,1,2
ETV6;18;,0.407662966774258,0.40536819894558795,0.4095305548230229,0.432687342881795,0.422614223689053,0.41525251870929203,0.447008669101892,0.44407697252179995,0.45919410935676,0.438583013107241,0.43518899969698793,0.452204684937029,0.5874125874125871,0.538461538461538,0,0,2,2,2,2,3,4,1,4,1,3,3,0,0,0,1,0,0,1,1,0,0,0,2,2,0,1,1,0,2,1,2,3,1,0,3,0,2,0,3,2,3,1,2,4,1,1,4,4,4,0
DIP2C;89;,0.41718892037148797,0.415424322504094,0.45573240582110397,0.43026195460286,0.44538009067277795,0.426912513207742,0.454251666471991,0.47106263950179295,0.463284094458485,0.527972596250683,0.517810708892247,0.525079869151726,0.447552447552447,0.546153846153846,0,0,0,2,1,0,3,4,1,4,3,2,4,0,4,0,3,0,3,2,1,4,4,4,2,0,1,1,4,2,4,1,3,0,4,0,0,0,4,4,0,4,3,1,4,2,0,0,4,2,0,4
BRD4;1153;,0.42994310627123206,0.41531116812615404,0.411362504308442,0.449390876031549,0.41523327058203896,0.434518012349088,0.46514684824381203,0.47194575457427,0.477172904542817,0.42164894459836294,0.43901242941814794,0.458510493448198,0.6223776223776221,0.584615384615385,0,0,1,4,4,4,4,4,2,2,3,1,1,0,1,3,4,0,1,3,1,1,0,4,0,3,4,4,4,2,2,2,3,4,1,1,1,4,3,4,3,2,3,2,4,2,2,2,3,0,4,2
RBM15;293;,0.423257163671875,0.42190085597696,0.42128226519666606,0.4387222576994821,0.43351265242163206,0.438789689267631,0.443640614966792,0.45235933976387105,0.457495241256887,0.46336028774178706,0.45375457100500605,0.45856628158039897,0.6223776223776221,0.5538461538461539,0,0,3,3,4,3,1,3,2,0,0,0,3,4,0,0,0,4,0,3,4,2,1,0,2,4,1,1,4,2,3,3,2,3,1,2,2,1,0,3,3,0,3,3,0,2,4,0,4,1,1,2
STX4;117;,0.41594204403000007,0.417535875130698,0.44592559241671004,0.446154447679891,0.45626737804348,0.47704021452939005,0.457609021942989,0.46982959487977505,0.41731772926310295,0.470493444239615,0.46562460376628295,0.45783875528085405,0.44055944055944,0.40769230769230796,0,0,4,0,4,3,1,1,1,3,1,3,0,1,4,3,4,2,3,2,4,1,2,4,2,3,2,2,0,3,4,0,0,2,2,3,2,4,4,2,4,2,4,2,2,0,3,3,3,4,4,1
PTRF;204;,0.426340095633234,0.394276400599198,0.40647247633496597,0.43090654534191997,0.45257240097371293,0.438978934342817,0.43770191746543297,0.449839668522338,0.468422534070767,0.46412028941750705,0.48112522837638705,0.45041925573706604,0.496503496503496,0.492307692307692,0,0,4,3,1,3,2,3,2,1,2,1,1,4,4,2,1,0,3,3,1,1,3,1,3,4,3,4,1,3,1,3,1,0,4,3,0,0,4,0,2,3,0,0,0,0,4,3,0,4,2,1
PTRF;205;,0.42220370633024795,0.40596568721906295,0.40372915347143395,0.42665587115464204,0.425503607140614,0.43423147535261697,0.43328117498300395,0.43970370284518606,0.46185977481316604,0.45903837233022704,0.478172990938007,0.444966461167045,0.44055944055944,0.5,0,0,1,0,4,3,3,3,3,0,4,0,0,1,1,2,4,1,3,0,4,4,1,2,3,4,4,4,4,3,3,3,0,3,4,2,1,4,2,1,2,1,0,2,3,3,0,1,1,3,4,3
SLC43A1;398;,0.469585598106374,0.404822862107545,0.408012268582106,0.47203112226061605,0.44268025979772396,0.470728228904933,0.445759463268594,0.45064341135702796,0.464727951434619,0.427270639863137,0.45185453498556605,0.47183247847696996,0.42657342657342606,0.40769230769230796,0,0,2,1,2,2,4,4,2,4,3,4,3,0,0,2,4,4,2,1,3,4,1,0,0,0,0,4,4,3,1,4,4,4,3,0,4,3,3,4,2,2,4,1,3,2,1,1,4,0,3,3
PRPF4B;278;,0.40067073231988704,0.40635152932891294,0.39392303012942603,0.4283518974826379,0.39061065574909704,0.4248238538484771,0.36832579474126703,0.4363114217269529,0.4232733549921,0.42821710110316097,0.406045245624008,0.422414698842614,0.643356643356643,0.676923076923077,0,0,2,2,2,2,3,1,2,0,2,3,0,0,0,2,1,1,0,3,3,4,0,0,0,3,3,2,1,3,4,3,2,1,1,1,4,2,1,4,2,1,4,1,4,1,1,1,3,0,2,0
IRF2BP2;343;,0.3935357369090471,0.415914282905592,0.39495034417551295,0.42391775071091997,0.390453345521854,0.413739932622252,0.442677753381265,0.449621549439099,0.46240875747203103,0.458802388570238,0.448954379976741,0.46952897442072994,0.671328671328671,0.7846153846153849,0,0,4,4,3,4,2,1,3,3,1,1,0,3,0,0,0,2,3,2,4,3,0,1,0,0,3,3,4,3,2,1,4,2,4,2,2,4,4,4,2,0,2,3,3,1,0,3,0,3,3,4
TRPM7;1258;,0.44840170568103604,0.449647238952775,0.465058301764773,0.46419063460662796,0.469371504416859,0.47413938769302794,0.46943739084309993,0.481065470597205,0.47302438254228296,0.46773022853162294,0.484381207372451,0.47068700854177103,0.377622377622377,0.476923076923077,0,0,0,2,1,4,0,3,3,3,2,0,3,2,3,0,4,0,1,3,0,1,0,4,3,1,4,1,4,0,0,3,0,1,2,2,0,4,3,0,2,0,0,4,2,3,4,4,2,2,2,3
MORC2A;775;,0.426636733824096,0.41464911310613395,0.42811519296026096,0.45642682255794004,0.45149902062468106,0.422311263696813,0.416065870352261,0.466695070150779,0.450560200575258,0.488062278197232,0.446166471383945,0.485359638637802,0.40559440559440596,0.41538461538461496,0,0,0,2,3,1,3,0,0,1,2,2,4,2,2,2,4,0,3,4,1,0,4,2,0,1,1,1,1,3,2,2,1,2,2,1,4,1,2,0,3,2,1,0,1,0,3,4,4,2,1,2
SLC16A1;213;,0.4175317755053571,0.44001062435791605,0.43645353967413597,0.43243441712500297,0.461522595316191,0.42949604530424496,0.446836983683827,0.4414040334580871,0.4169031630607029,0.46676280663064795,0.431476014430336,0.432177971383652,0.48251748251748294,0.515384615384615,0,0,1,4,4,2,3,4,2,1,3,1,0,3,1,2,3,3,0,3,2,4,3,2,4,1,3,1,4,3,2,0,3,2,2,4,3,3,0,4,4,0,0,2,4,0,1,3,3,0,3,4
WDR26;101;,0.427846843537279,0.43267095653300897,0.431688792066282,0.485720423000305,0.441011346671829,0.504238815984834,0.479304786654007,0.49651408906440997,0.49717199816122293,0.48700911245797096,0.560767850444565,0.507251268091499,0.40559440559440596,0.453846153846154,0,0,3,0,3,0,1,2,0,4,4,4,3,2,1,2,3,3,1,3,4,1,2,3,4,0,3,4,3,2,2,4,3,1,3,4,2,2,0,0,2,1,0,0,3,1,1,0,2,0,1,1
IGF2BP2;162;,0.42933685427831203,0.42136048183191405,0.42399248839167697,0.44569172726112893,0.41612693866790296,0.446195639973709,0.40970859179232394,0.448199578191094,0.43637343508977294,0.434899465573911,0.4519044526871479,0.42555291784952404,0.5524475524475521,0.6923076923076921,0,0,1,4,0,1,0,1,2,1,3,4,2,4,3,4,2,1,3,1,2,1,2,1,2,2,2,4,0,2,3,0,2,1,4,0,4,0,3,4,2,0,1,4,1,0,3,2,4,2,2,4
MEPCE;188;,0.39777299006308003,0.43119910126944705,0.41675308073443207,0.413509016130067,0.46138797452820896,0.411001656455779,0.458790283904543,0.421223951373548,0.431263857945552,0.44503893085384705,0.40363841345707296,0.42884705114418603,0.594405594405594,0.5538461538461539,0,0,2,3,1,0,4,1,0,2,2,3,3,1,2,4,0,0,1,4,1,2,4,0,4,4,0,1,1,1,1,1,3,2,3,0,1,0,2,0,3,1,2,3,4,2,1,1,3,4,4,0
SRRM2;533;,0.44044089228807204,0.41185688616597,0.39858291308830107,0.432649841328139,0.39517497600620893,0.5014715462150701,0.42649595759359493,0.457925329149599,0.436760123192835,0.418521809369317,0.455072526171813,0.441143019993569,0.545454545454545,0.6692307692307691,0,0,4,0,4,4,2,2,3,0,3,0,4,3,4,4,0,4,4,2,3,4,0,0,2,4,3,2,4,4,4,4,1,2,1,1,0,1,4,3,4,1,0,0,4,3,0,1,3,4,0,2
NF1;2545;,0.426964065194654,0.45551475187662804,0.488821381606616,0.48852403109165793,0.433476967896727,0.43057515826702797,0.5013556938668461,0.47456865131937703,0.42293618893940904,0.481443233320433,0.496048730144997,0.4799886125767411,0.391608391608392,0.46153846153846206,0,0,0,2,1,0,3,1,4,3,2,4,3,1,3,3,4,2,0,0,4,0,3,0,1,3,4,2,2,3,1,2,1,3,4,2,1,0,2,1,1,3,1,0,4,0,0,4,1,0,1,0
ITPKB;179;,0.43245585350758203,0.409992867585775,0.44115669891725207,0.527570636212611,0.46071975447745706,0.47332521868358,0.43132208124800503,0.483650199698951,0.477044022584627,0.49958417206818895,0.49715703751525797,0.46527877338588,0.58041958041958,0.6923076923076921,0,0,0,3,0,0,0,1,3,0,0,3,2,1,4,3,4,2,4,0,3,3,4,4,2,1,3,4,1,3,2,1,4,2,2,2,3,1,2,2,1,4,4,3,2,4,1,1,4,4,3,4
RALGAPA2;373;,0.43144250423829206,0.41232375365725704,0.43597529872896396,0.44878101818957394,0.449048381583316,0.433661007924473,0.4673088733188929,0.46340188938111,0.44304401577590896,0.462862980355758,0.453828490677211,0.47930881287772903,0.3986013986013979,0.5538461538461539,0,0,4,1,1,3,0,0,4,4,0,3,0,2,3,2,1,1,3,2,2,1,3,3,3,3,0,2,4,1,2,0,2,3,0,4,2,0,3,1,4,1,2,1,2,2,2,1,1,1,3,0
UBR4;2712;,0.39818167898521506,0.388499541816584,0.40499821321918195,0.41374890073424897,0.427272103399965,0.408580993029917,0.40878803636218,0.41447813159218794,0.407873644619449,0.418735865068812,0.411934694510157,0.421392928914883,0.34265734265734193,0.476923076923077,0,0,3,3,0,0,4,1,3,4,4,3,2,4,2,0,1,4,2,1,1,4,3,4,2,2,4,0,3,0,3,4,2,1,4,3,3,0,1,3,2,0,1,0,1,4,3,3,3,0,3,3
PAFAH1B2;2;,0.433569068468024,0.43732613701814205,0.48936671054721603,0.45552715469884497,0.43465955269494305,0.45841567871329203,0.461988870928488,0.49325399747792603,0.49064089687333395,0.4710315070109601,0.505960223445842,0.462071517039938,0.23076923076923103,0.315384615384615,0,0,1,1,2,1,0,3,4,2,1,1,4,4,2,2,2,3,2,0,3,0,2,4,0,4,3,3,2,1,0,0,0,4,4,2,3,4,0,3,0,0,4,1,2,3,1,1,2,3,2,2
SRSF5;226;,0.416987533132241,0.4244719148879939,0.41073493568152597,0.43206123121632395,0.427070731303424,0.42312688829297795,0.46903911935340203,0.42410644003472403,0.5017678141737499,0.49640250164277794,0.479229443974883,0.47574994856047204,0.573426573426573,0.623076923076923,0,0,3,0,2,1,3,0,1,3,2,4,0,1,2,0,4,2,0,2,2,3,3,2,1,2,1,3,2,4,2,2,0,2,3,4,1,1,4,3,2,1,1,1,0,3,0,3,3,0,1,0
CEP170;355;,0.42144049694340996,0.41854522236403996,0.435038260380009,0.46522107346898706,0.457751209907299,0.44181429942842,0.444870965425248,0.44607453692201204,0.459822399555978,0.45110830531177903,0.456575853435477,0.43445067614262,0.461538461538461,0.5,0,0,3,0,1,1,0,0,3,3,2,0,1,0,3,0,0,2,3,0,4,1,1,2,3,2,4,1,4,0,1,2,2,2,0,0,1,3,2,3,3,1,1,0,1,0,4,0,0,3,3,4
PPFIA1;770;,0.40716040055090597,0.38256764550999106,0.39825570785496206,0.46572948092128297,0.39746308111964895,0.431165764261288,0.33176138565321994,0.44686374018752595,0.43399334558666103,0.41735264004711703,0.46202438790062,0.436820795139563,0.48251748251748205,0.376923076923077,0,0,3,4,4,2,1,3,0,0,0,0,4,0,2,4,0,1,2,2,1,1,0,2,1,4,4,2,2,1,3,4,2,2,4,4,0,1,3,4,3,0,4,1,4,1,0,3,3,3,1,1
RANBP3;282;,0.432126915337872,0.440054418966132,0.4542956054993089,0.462124102165965,0.452613336651258,0.490239354573552,0.521962649661615,0.478838070125329,0.487712504803495,0.49531598929611,0.5298817181738029,0.471420883257832,0.4405594405594411,0.5615384615384611,0,0,1,0,1,1,0,0,2,2,4,0,4,2,4,2,0,2,0,0,1,0,0,1,0,1,1,2,4,4,1,4,4,0,2,2,2,1,3,2,2,0,0,0,2,3,1,3,3,2,2,1
U2SURP;67;,0.41612968278803497,0.409301520236432,0.42253584112687104,0.438730878925654,0.43749422541021293,0.435715500086682,0.427925516633427,0.43251137717971705,0.42481534383835495,0.4095014835899571,0.41076413524206296,0.40862436285668297,0.657342657342657,0.623076923076923,0,0,4,4,1,0,0,3,0,3,2,2,3,3,4,2,0,1,4,3,1,0,0,1,4,3,4,4,0,4,3,1,3,1,1,3,3,3,1,4,4,2,1,4,2,4,0,0,4,1,3,0
SRRM2;877;,0.3963926308426529,0.39197036201264895,0.38939378938760294,0.396230689059327,0.398939283927066,0.4147880933422539,0.395290162294522,0.43343093506812297,0.44422260668910896,0.44161435396384097,0.43409058308750204,0.440852969186586,0.657342657342657,0.707692307692307,0,0,1,0,0,2,3,0,1,3,3,2,0,4,3,2,2,3,0,1,3,1,1,2,1,2,3,1,4,2,3,0,3,0,1,1,1,4,3,4,1,2,3,0,4,1,4,3,4,2,3,3
ZDHHC5;533;,0.370841403906698,0.371853168687141,0.416098453910812,0.397280333381586,0.402293964166558,0.416967015159602,0.432637192923493,0.44862949431788796,0.374395060924111,0.41241494965492503,0.431239371665485,0.40101419205561295,0.41258741258741205,0.361538461538461,0,0,1,1,2,3,0,4,4,0,4,1,4,0,0,2,3,4,1,0,2,4,0,1,4,1,2,0,3,4,0,4,1,4,2,3,3,4,0,1,1,3,3,4,4,0,0,1,0,4,2,0
GTF3C3;43;,0.42803960673252894,0.40707456546298293,0.427636481677944,0.42865460754382295,0.458179602627323,0.41987086220265096,0.438879318508373,0.45088828768253797,0.432455402765084,0.455972627327971,0.415029554848736,0.461119460017127,0.6643356643356639,0.576923076923077,0,0,4,2,0,2,1,3,0,4,0,2,3,1,4,1,4,2,2,1,3,1,2,3,4,2,4,3,2,1,4,0,1,0,3,1,2,3,0,2,4,4,0,0,2,4,3,4,2,1,1,0
ERC1;7;,0.402563712556252,0.41241810283657904,0.44279045593959204,0.4687767522123761,0.420850437839896,0.49023387197604706,0.43330104862081104,0.46418462966634005,0.43872674218522995,0.45191498853899603,0.501082186197886,0.465197192050191,0.32867132867132803,0.492307692307692,0,0,4,4,0,2,1,3,0,4,0,2,4,1,3,1,4,1,3,4,2,3,3,0,1,0,3,4,4,2,3,1,0,2,0,0,4,1,0,3,0,4,4,2,4,2,2,4,3,0,1,2
SRRM1;745;,0.398852793961253,0.40565229101018396,0.396961127269826,0.4575271239351021,0.41989822490773,0.41865770191521795,0.4236644754229721,0.41138271269920706,0.450593332182959,0.431421642371681,0.47654961957288794,0.4678979798114,0.643356643356643,0.630769230769231,0,0,0,2,1,3,4,3,1,0,2,0,4,0,2,3,2,3,3,1,2,4,3,0,2,3,3,3,0,2,0,2,1,1,0,0,3,3,2,4,3,1,3,0,1,2,3,1,1,2,0,3
GOLGB1;2614;,0.422304129245326,0.42093988220139505,0.44078062610029206,0.422033184040242,0.471148558606243,0.43614093609398497,0.46874933355375903,0.42654251169072294,0.39216137297140097,0.421867013723854,0.463757136651887,0.40829063638178104,0.461538461538461,0.430769230769231,0,0,0,0,0,0,4,2,3,4,4,3,1,1,0,4,0,3,1,3,4,4,1,3,0,2,0,3,4,3,2,2,1,0,4,3,2,3,2,0,0,3,1,2,0,4,0,3,0,4,4,3
RAB13;178;,0.45162039187442793,0.44597464731747605,0.472416135845706,0.488203179805535,0.451304251884404,0.41518902898196997,0.409754048139992,0.430535648522214,0.4346343036754,0.47967093710133796,0.492736865461081,0.49316617494455206,0.447552447552447,0.653846153846154,0,0,2,0,3,2,0,2,0,3,0,3,0,4,2,4,0,0,1,2,3,2,2,3,3,0,3,1,2,1,1,3,3,0,1,4,3,4,2,3,1,2,1,2,4,4,2,4,2,2,3,0
DDX55;544;,0.41974586980905804,0.44460068335566605,0.429259769510402,0.42362579064135497,0.40935733129438795,0.40455426554493606,0.505268766610653,0.40268083221448,0.42254856102580396,0.417088169029492,0.47351237918845795,0.47001339005934606,0.42657342657342606,0.484615384615385,0,0,1,4,1,1,0,3,2,1,3,2,0,2,1,2,1,2,1,0,1,1,3,4,4,3,1,4,1,2,2,1,2,1,0,4,0,0,4,0,1,1,2,4,2,2,4,3,2,4,0,0
LCMT1;247;,0.470764650592409,0.41168915487209706,0.47402026219582793,0.426183495177152,0.44159317140494003,0.434745628065602,0.42021875013973703,0.48550906272487393,0.37756966043382706,0.46380139923240604,0.511234622018409,0.467503857249243,0.370629370629371,0.5538461538461539,0,0,0,0,3,1,2,1,1,0,4,3,4,3,4,1,2,2,0,2,1,0,0,3,1,4,3,0,0,1,4,0,2,2,2,3,4,4,0,2,2,0,4,2,2,0,3,3,0,1,0,2
SEC23IP;748;,0.42592783131298495,0.426778539566928,0.450381949274373,0.446872283278656,0.450353432604384,0.454957501853153,0.45497285916015706,0.454367319912617,0.425991242119314,0.458038957362068,0.465226780328982,0.437653191936751,0.496503496503496,0.546153846153846,0,0,0,4,1,0,2,3,3,0,3,2,3,1,3,2,4,0,1,4,3,4,2,0,3,4,2,2,2,0,0,3,1,4,1,3,1,1,4,0,4,2,1,4,2,2,0,1,1,3,1,2
AKAP8L;284;,0.437113976020376,0.42602264938403495,0.426473571167788,0.46049950144252,0.431742366906873,0.439651539516284,0.4289542597644821,0.44387927112421793,0.46507961256673297,0.441776234357951,0.46794072676568105,0.45691771007993,0.573426573426573,0.607692307692308,0,0,4,4,4,2,0,4,1,2,4,1,4,1,1,2,4,0,1,0,4,2,3,4,3,3,2,1,2,0,4,3,0,0,4,1,0,0,2,3,3,0,2,0,0,2,3,3,3,0,0,3
JMJD1C;460;,0.416203660604313,0.521305823779365,0.480735667141041,0.41123314632681707,0.436972456490036,0.4787124112072279,0.5342597164162419,0.561253901586871,0.433061307775959,0.5383537803839871,0.44679983176234794,0.5129132325791389,0.6643356643356639,0.753846153846154,0,0,2,2,3,3,2,3,3,4,2,3,1,2,3,1,3,3,2,3,4,3,1,3,3,4,4,1,0,1,2,1,3,1,3,4,2,2,0,3,2,4,4,0,0,4,4,2,3,2,3,2
CHD4;1528;,0.4223648538171811,0.37947890783561894,0.42711601216246203,0.3944367087031189,0.42631616049768606,0.418566590430569,0.43557494441519395,0.422504249213955,0.38464197321014704,0.39102088341041497,0.414240311908226,0.40769104064920897,0.741258741258741,0.676923076923077,0,0,4,1,0,0,1,1,1,1,0,4,1,1,1,0,0,2,4,3,2,2,4,4,3,1,3,0,2,2,1,4,3,1,3,0,3,2,4,2,3,0,3,0,2,3,1,3,2,3,3,0
PGRMC2;205;,0.4067079877206571,0.415793672187751,0.44190422289906,0.422051615527729,0.466653605560007,0.4369760037392029,0.451167265261835,0.42814683775452705,0.398185160857561,0.46616726433655997,0.452118103525361,0.436986141044769,0.34965034965034997,0.307692307692308,0,0,0,0,4,0,0,2,1,1,4,3,3,1,1,1,3,2,0,2,0,0,1,2,1,3,4,2,3,3,1,3,2,0,0,2,2,2,3,1,0,3,3,2,1,1,0,2,1,3,0,2
